id,title,artist,track_id,artist_id,rank,hit,artist_popularity,followers,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3644,Alright,Darius Rucker,5JlH51YDYsGj2dyEJKKjcN,7FY5V3XMwlNBPitEjXowHQ,30,No,71,751072,65,0.601,0.8059999999999999,7,-4.579,1,0.0345,0.0527,0.0,0.185,0.711,89.87
3712,Know Your Enemy,Green Day,5qtwzv99vOr5UTwnTixn7j,7oPftvlwr6VrsViSDV7fJY,28,Yes,82,5884357,60,0.56,0.958,11,-3.245,1,0.0412,0.0016,4.96e-05,0.0643,0.961,129.984
3460,Didn't You Know How Much I Loved You,Kellie Pickler,4kLzo3exwh18YxYqBxLsuX,021hNAnkFIbyFyL97br6NB,97,No,49,271747,45,0.525,0.795,9,-4.6960000000000015,1,0.0402,0.245,0.0,0.098,0.25,137.881
2835,(It) Feels So Good,Steven Tyler,3xuzbqmCALn6Ua8JeOrnZl,32zks9ovi0IExzUd1C7W6o,35,No,48,39092,34,0.738,0.952,6,-3.386,0,0.0515,0.0631,0.0,0.21600000000000005,0.899,122.0
2686,Knee Deep,Zac Brown Band Featuring Jimmy Buffett,1yEwEiTpsaPhQi9lb5EVV4,6yJCxee7QumYr820xdIsjo,18,Yes,75,918925,70,0.715,0.584,8,-8.231,1,0.0296,0.4320000000000001,1.41e-06,0.095,0.61,90.987
417,Money On You,Chris Blue,35ap6ekPdkGkiUkWfWhZB4,4urap4WzzvxwW5cC12CBGv,66,No,35,8109,38,0.628,0.718,0,-5.92,1,0.0434,0.0234,0.0,0.154,0.483,100.979
4957,When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton,3VLCtStwYsAL4LKZgeUvy3,13YmWQJFwgZrd4bf5IjMY4,39,No,71,1083351,54,0.52,0.379,0,-9.906,1,0.0279,0.619,1.85e-06,0.108,0.208,85.934
5873,Step Daddy,Hitman Sammy Sam,1TKRumlRMXv2SEKPhueya0,6RhzdrHfuZEMnZTNRjbTpz,90,No,19,899,25,0.946,0.768,1,-5.865,1,0.049,0.00495,0.000308,0.0751,0.326,119.016
6439,Stutter,Joe Featuring Mystikal,7FWuzwapuKHTEyDJIcQOw3,3zTOe1BtyTkwNvYZOxXktX,1,Yes,67,518675,53,0.767,0.759,6,-6.516,1,0.117,0.0513,0.0,0.31,0.677,89.98899999999998
2065,Pour It Up,Rihanna,76VtA90NKurNqaQpV126Ue,5pKCCKE2ajJHZ9KAiaK11H,19,Yes,92,20858342,67,0.782,0.495,2,-8.722999999999999,1,0.0436,0.021,0.0,0.104,0.365,134.016
6003,Aerials,System Of A Down,4e9eGQYsOiBcftrWXwsVco,5eAWCfyUhZtHHtBdNk56l1,55,No,80,3376463,66,0.364,0.922,0,-4.217,0,0.0566,0.000918,0.035,0.0696,0.227,79.342
4441,A Different World,Bucky Covington,1IPFnPe6YsyzGePYS3ME2v,5sVu3ObJTpiln7yRQkMuje,58,No,42,40800,49,0.617,0.688,9,-4.959,1,0.0279,0.0407,0.0,0.0859,0.442,128.968
4359,Sexy Movimiento,Wisin & Yandel,1Kgyx7NLtzsa3gWV1efGHu,1wZtkThiXbVNtj6hee6dz9,98,No,75,1952776,61,0.812,0.767,10,-6.233,0,0.0399,0.358,1.13e-05,0.142,0.7659999999999999,104.99
2557,She Will,Lil Wayne Featuring Drake,3FFcZZq3Z3EJrhUecwcMdG,55Aa2cqylxrFIXC767Z865,3,Yes,90,5914056,67,0.35700000000000004,0.847,8,-4.881,1,0.0524,0.000475,0.0,0.272,0.0806,97.408
155,A Holly Jolly Christmas,Burl Ives,33BcB8XVwJU4qB7bDSkVya,0MHgLfmQdutffmvWe5XBTN,38,No,47,15160,49,0.665,0.363,0,-12.983,1,0.0318,0.644,0.0,0.15,0.8240000000000001,140.296
1841,Still Into You,Paramore,1yjY7rpaAQvKwpdUliHx0d,74XFHRwlV6OrjEM0A2NCMF,24,Yes,80,2815015,73,0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01
4769,Me & U,Cassie,7k6IzwMGpxnRghE7YosnXT,27FGXRNruFoOdf1vP8dqcH,3,Yes,64,431330,74,0.8029999999999999,0.454,8,-4.802,0,0.0294,0.35200000000000004,0.0,0.0655,0.7390000000000001,99.99
2264,Holland Road,Mumford & Sons,4gyBgAXjXPkuhQZ98cEwGX,3gd8FJtBJtkRxdfbTu19U2,84,No,78,4103192,50,0.469,0.713,2,-6.228,1,0.0377,0.0935,8.759999999999999e-05,0.101,0.36,79.46
966,Gotta Lotta,2 Chainz Featuring Lil Wayne,1gpSrGUfU3F9TOzPlEyLxH,17lzZA2AlOHwCwFALHttmp,100,No,88,2518179,55,0.6809999999999999,0.608,7,-7.3439999999999985,0,0.0504,0.00282,0.0,0.0869,0.177,81.969
333,Subeme La Radio,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",7nKBxz47S9SD79N086fuhn,7qG3b048QCHVRO5Pv1T5lw,81,No,84,5710325,81,0.684,0.823,9,-3.297,0,0.0773,0.0744,0.0,0.111,0.647,91.048
4361,Hey There Delilah,Plain White T's,4RCWB3V8V0dignt99LZ8vH,1g1yxsNVPhMUl9GrMjEb2o,1,Yes,68,426631,74,0.6509999999999999,0.293,2,-10.575,1,0.0279,0.8859999999999999,0.0,0.112,0.313,104.063
2747,Best Love Song,T-Pain Featuring Chris Brown,133g7oJWqvMnhvwfXL4CU1,3aQeKQSyrW4qWr35idm0cy,33,No,81,1340519,64,0.481,0.818,7,-2.684,1,0.0833,0.126,0.0,0.4,0.633,79.842
2124,Better Dig Two,The Band Perry,172FxN9bhJFdgnpRep1Ll9,75FnCoo4FBxH5K1Rrx0k5A,28,Yes,60,652201,53,0.635,0.691,7,-5.185,1,0.0454,0.404,0.0,0.0894,0.61,155.936
687,Send My Love (To Your New Lover),Adele,4BHzQ9C00ceJxfG16AlNWb,4dpARuHxo51G3z768sgnrY,8,Yes,85,8650577,74,0.69,0.524,6,-8.39,0,0.103,0.0415,3.16e-06,0.17,0.562,164.023
4227,Sensual Seduction,Snoop Dogg,1wva1IlWLDNLgwipUWcmjy,7hJcb9fa4alzcOq3EaNPoG,7,Yes,84,3198686,49,0.7559999999999999,0.8340000000000001,11,-4.005,1,0.077,0.00446,2.7600000000000007e-05,0.0645,0.465,120.214
310,Patty Cake,Kodak Black,0bXFIF7iL17TYLyx8JHziM,46SHBwWsqBkxI7EeeBEQG7,76,No,87,2744903,77,0.8059999999999999,0.77,1,-6.464,0,0.19,0.0252,0.0,0.0645,0.406,152.094
5278,How Do You Get That Lonely,Blaine Larsen,2shSwyk8jmYnfedaOvQpU4,77BL4malNaiSH99GMNvOka,91,No,31,9948,41,0.594,0.506,5,-5.487,1,0.0267,0.446,0.0,0.0616,0.268,135.809
99,Rock,Plies,4GXM7RnKwrWwDuM8KCb1Gp,3jksrX4oBklxR78ft8gv3j,99,No,68,546476,72,0.953,0.482,4,-11.678,0,0.168,0.0952,0.0,0.0913,0.758,122.138
2115,Diamonds,Rihanna,7Kt59L2ZZGtOnIhvMwzG6f,5pKCCKE2ajJHZ9KAiaK11H,1,Yes,92,20858347,68,0.555,0.7090000000000001,11,-4.928,0,0.0452,0.00118,0.0,0.113,0.387,91.982
4196,Independent,Webbie Featuring Lil' Phat & Lil' Boosie,65D95SmygxGCQGiI64eaZf,6aIm51fHkokqlJn2vzNTH8,9,Yes,59,308828,55,0.725,0.431,1,-5.988,0,0.0707,0.00113,0.0,0.14,0.199,174.083
2893,Angel,Akon,6LBcHFbzmKSgGjZapRE2B5,0z4gvV4rjIZ9wHck67ucSV,56,No,80,1446768,48,0.5670000000000001,0.851,2,-2.465,1,0.0322,0.0897,0.0,0.22,0.361,125.887
2454,Give Me All Your Luvin',Madonna Featuring Nicki Minaj & M.I.A.,2woCC5hiuPTDAonxhEojP0,6tbjWDEIzxoDsBA1FuhfPW,10,Yes,77,2072924,42,0.695,0.877,11,-4.309,1,0.0401,0.0081,0.000705,0.375,0.855,145.034
3692,Sideways,Dierks Bentley,19DnL1HnJiijuEfaiS0Eus,7x8nK0m0cP2ksQf0mjWdPS,35,No,74,1170685,58,0.624,0.915,5,-2.627,0,0.0364,0.141,0.0,0.386,0.815,108.046
532,Used To This,Future Featuring Drake,3V8sM5OOG6YfDuDLa2IIYJ,1RyvyyTE3xzB2ZywiAwp0i,14,Yes,93,5968143,71,0.618,0.727,3,-7.224,0,0.208,0.0312,0.0,0.196,0.401,164.99200000000005
5219,Blue Orchid,The White Stripes,2b0AarwIy6Dr0oJeAhc80s,4F84IBURUo98rz4r61KF70,43,No,75,1259357,57,0.482,0.642,10,-8.535,0,0.325,0.0875,7.34e-06,0.31,0.6,151.32299999999995
3702,He Could Be The One,Hannah Montana,07HPV6hzecJmMJwsIX8YVU,7nU4hB040gTmHm45YYMvqc,10,Yes,67,1185790,63,0.601,0.883,4,-3.914,1,0.0317,0.00178,0.0,0.418,0.612,125.952
3850,Sweet Thing,Keith Urban,21zOTXChnP7ghgn3fVKuSF,0u2FHSq3ln94y5Q57xazwf,30,No,77,2060803,53,0.621,0.888,8,-6.199,1,0.0443,0.19,1.7e-05,0.151,0.6509999999999999,102.986
5034,Twisted Transistor,Korn,77VW8u6inET54YAKN1RSnd,3RNrq3jvMZxD9ZyoOZbQOD,64,No,75,2027831,67,0.58,0.983,5,-3.2910000000000004,0,0.0636,0.00043,0.006940000000000001,0.0801,0.416,110.053
97,Sick Boy,The Chainsmokers,2JfXj2TERIkHwJpnG9f8uX,69GGBxA162lTqCwzJG5jLp,65,No,90,6359704,87,0.5479999999999999,0.58,11,-7.524,0,0.121,0.104,0.0,0.127,0.462,180.06599999999997
3004,Bottoms Up,Trey Songz Featuring Nicki Minaj,2IpGdrWvIZipmaxo1YRxw5,2iojnBLj0qIMiKPvVhLnsH,6,Yes,81,2814079,70,0.845,0.601,1,-5.283,1,0.161,0.0205,0.0,0.385,0.329,74.008
5794,Feelin' Freaky,Nick Cannon Featuring B2K,0X4lKKXNQz7cds7ep89z2b,480i0t8YiGc2aoOR6BeLAb,92,No,46,13687,18,0.8440000000000001,0.599,1,-3.939,0,0.287,0.0369,0.0,0.141,0.784,97.195
18,I Fall Apart,Post Malone,75ZvA4QfFiZvzhj2xkaWAh,246dkjvS1zLTtiykXe5h60,16,Yes,96,3309267,90,0.573,0.5429999999999999,8,-5.357,0,0.0398,0.0777,0.0,0.199,0.308,143.916
61,Heaven,Kane Brown,1HXy5I3HTWq8OvxCn0z7G7,3oSJ7TBVCWMDMiYjXNiCKE,61,No,77,555301,83,0.677,0.556,9,-6.544,1,0.0306,0.263,0.0,0.105,0.521,80.009
5588,Songs About Rain,Gary Allan,0PD211kSLtAZ76OSHtMOnJ,37W8SKV5Vc8lcGtdyWCA5m,71,No,63,330409,52,0.57,0.6709999999999999,7,-4.954,1,0.028,0.0335,0.0,0.102,0.211,121.401
2796,High,Big Sean Featuring Wiz Khalifa,0odHj0qIf86vHBsXB30IkZ,137W8MRPWKqSmrBGDBFSop,98,No,88,6644016,71,0.628,0.629,6,-4.829,0,0.0485,0.118,0.0,0.102,0.3,157.99
1567,Who I Am With You,Chris Young,4u7KjVIQPdzGCcAwg4W5Kl,4BYxqVkZyFjtik7crYLg5Q,48,No,74,874420,62,0.466,0.7020000000000001,0,-4.308,1,0.032,0.0983,1.29e-05,0.242,0.47,150.309
1018,Death Of A Bachelor,Panic! At The Disco,1BECwm5qkaBwlbfo4kpYx8,20JZFwl6HVl6yg8a4H3ZqK,92,No,85,3757831,79,0.462,0.5379999999999999,0,-5.527,1,0.059,0.0137,0.0,0.429,0.405,139.256
4559,Throw Some D's,Rich Boy Featuring Polow Da Don,6SmPPtaMnfxgz5duA6t9Cu,6mXlDbi03T8wXYwWYew0Ut,6,Yes,47,75840,55,0.698,0.863,11,-5.292000000000002,1,0.489,0.0408,0.0,0.0758,0.414,160.894
2902,Breakthrough,"Bridgit Mendler, Adam Hicks, Naomi Scott & Hayley Kiyoko",7eAWmk6IDva2iA0q2Wx9Lv,3dctbbXhrRgigX1icexnws,88,No,54,32469,52,0.64,0.87,1,-4.02,1,0.0395,0.0538,0.0,0.0722,0.6809999999999999,111.984
4485,Little Wonders,Rob Thomas,6j6bTAiW0oEfLlAjmRNcbb,3aBkeBhwadnWMWoVJ2CxJC,58,No,64,222435,61,0.163,0.616,9,-9.996,1,0.044,0.0286,0.0,0.0826,0.33,81.993
928,Victorious,Panic! At The Disco,6od5hFv9IT5JHc7NEF9HRv,20JZFwl6HVl6yg8a4H3ZqK,89,No,85,3757829,74,0.57,0.865,8,-4.518,1,0.0472,0.00205,0.0,0.404,0.691,110.01
6265,Hanging By A Moment,Lifehouse,0wqOReZDnrefefEsrIGeR4,5PokPZn11xzZXyXSfnvIM3,2,Yes,69,722581,65,0.531,0.855,1,-4.95,1,0.0352,0.000983,0.0,0.0716,0.424,124.578
5037,Who You'd Be Today,Kenny Chesney,5Vkdh8GfdXmwyJjzPewMWM,3grHWM9bx2E9vwJCdlRv9O,37,No,74,1629048,51,0.6459999999999999,0.431,2,-9.287,1,0.029,0.149,0.0004280000000000001,0.108,0.248,145.855
4418,Inconsolable,Backstreet Boys,5iwqMx3mNvmSdqTHyZkets,5rSXSAkZ67PYJSvpUpkOr7,86,No,77,1265594,36,0.41,0.746,7,-4.436,1,0.0351,0.0187,0.0,0.311,0.247,160.269
428,Bounce Back,Big Sean,0SGkqnVQo9KPytSri1H6cF,0c173mlxpT3dSFRgMO8XPh,6,Yes,88,3736795,81,0.77,0.5670000000000001,2,-5.698,1,0.175,0.105,0.0,0.125,0.26,81.477
1017,New Americana,Halsey,6Xs7OKt6i0Ddq8B4M5Dgvr,26VFTg2z8YR0cCuwLzESi2,60,No,87,2920680,67,0.448,0.6940000000000001,0,-5.066,0,0.0303,0.0118,0.0,0.34,0.336,86.897
4583,The River,Good Charlotte Featuring M. Shadows And Synyster Gates,0d8aJLKZI1r4uOSLZBJaBK,5aYyPjAsLj7UzANzdupwnS,39,No,70,895049,58,0.439,0.945,1,-2.21,1,0.138,0.00677,0.0,0.166,0.455,161.954
1748,Collard Greens,ScHoolboy Q Featuring Kendrick Lamar,0zO8ctW0UiuOefR87OeJOZ,5IcR3N7QB1j6KBL8eImZ8m,92,No,82,1663900,73,0.8240000000000001,0.5720000000000001,11,-4.868,1,0.0652,0.0233,8.19e-06,0.208,0.667,153.977
307,Flatliner,Cole Swindell,0WyFpxYlBCgH1gMXd26OOr,1mfDfLsMxYcOOZkzBxvSVW,56,No,72,730767,71,0.555,0.8959999999999999,0,-3.295,1,0.0388,0.00434,0.0,0.145,0.578,114.995
430,Prblms,6LACK,4AtZRwSR8BOTTQg5ihSggt,4IVAbR2w4JJNJDDRFP3E83,72,No,79,755736,80,0.579,0.58,9,-4.6789999999999985,1,0.1,0.0317,2.06e-06,0.18,0.106,102.848
2042,Get Your Shine On,Florida Georgia Line,6s9ICeczYOfbHHIaSMq9jd,3b8QkneNDz4JHKKKlLgYZg,27,Yes,88,1447193,68,0.508,0.93,0,-4.518,1,0.0372,0.00265,2.64e-06,0.406,0.607,96.993
5990,Girl Talk,TLC,7jxIiMcf07sFSMlziXLWNI,0TImkz4nPqjegtVSMZnMRq,28,Yes,72,909496,40,0.882,0.6709999999999999,2,-5.1610000000000005,1,0.126,0.171,0.0,0.0988,0.34,95.018
1636,Show Me,Kid Ink Featuring Chris Brown,7uc39NPTNiu86GQxTUMzGT,6KZDXtSj0SzGOV705nNeh3,13,Yes,77,1600958,62,0.7120000000000001,0.52,7,-7.325,1,0.0565,0.0382,0.0,0.134,0.645,98.096
2040,Ready,Fabolous Featuring Chris Brown,3dTwLV3pAQ3OhEKPVG42fx,0YWxKQj2Go9CGHCp77UOyy,93,No,73,665430,46,0.597,0.623,7,-8.418,0,0.202,0.384,0.0,0.124,0.275,149.984
1901,Furthest Thing,Drake,6cT5orvyKqwghJp6KB9vG0,3TVXtAsR1Inumwj472S9r4,56,No,100,18311843,63,0.486,0.7759999999999999,9,-5.28,0,0.189,0.141,0.0,0.0565,0.268,137.063
6008,Beautiful Mess,Diamond Rio,7LvK43IERbcLsuabmyKQgi,0svyIX7Xu3DVMkrOtB88i6,28,Yes,58,182864,59,0.402,0.8170000000000001,1,-3.756,1,0.0406,0.317,0.0,0.105,0.376,177.342
6925,So Anxious,Ginuwine,2zbjlcLi1VQWqDNYdhyx1l,7r8RF1tN2A4CiGEplkp1oP,16,Yes,70,817542,60,0.733,0.395,6,-11.959,0,0.0366,0.279,2.37e-06,0.468,0.6609999999999999,96.085
3414,You Belong With Me,Taylor Swift,3GCL1PydwsLodcpv0Ll1ch,06HL4z0CvFAxyc27GXpf02,2,Yes,91,11085010,68,0.691,0.768,6,-4.386,1,0.0387,0.263,1.59e-05,0.103,0.454,129.996
5558,Hole In The Head,Sugababes,4KVNqK5oXi3dCrIszi3rcE,7rZNSLWMjTbwdLNskFbzFf,96,No,61,162835,34,0.804,0.929,6,-5.011,0,0.0343,0.0298,0.0,0.155,0.936,125.001
1899,Take Back The Night,Justin Timberlake,5nXrQSvdyp19uYNFncDR40,31TPClRtHm23RisEBtV3X7,29,Yes,88,6109411,53,0.588,0.664,7,-5.18,1,0.159,0.043,4.3e-05,0.639,0.333,106.502
3853,So What,P!nk,6qYGUxPjQt5PJtWdiNppZx,1KCSPY1glIKqW2TotWuXOR,1,Yes,84,3748980,67,0.535,0.8859999999999999,11,-3.1060000000000003,1,0.045,0.000304,2.26e-06,0.257,0.445,126.012
6643,I Wanna Know,Joe,6ctr1K7KzKErxbfGAynL8A,3zTOe1BtyTkwNvYZOxXktX,4,Yes,67,518675,65,0.7240000000000001,0.485,6,-5.919,1,0.0376,0.256,1.35e-05,0.416,0.581,136.05700000000002
6752,Give Me You,Mary J. Blige,322YZMhGoiDqtgjMum2Odb,1XkoF8ryArs86LZvFOkbyr,68,No,72,1257495,30,0.653,0.417,9,-7.86,1,0.0462,0.0437,6.670000000000001e-05,0.307,0.0424,109.961
470,Play That Song,Train,77hjM9bMmgfTGJXv14UFmi,3FUY2gzHeIiaesXtOAdB7A,41,No,76,1964538,73,0.392,0.825,0,-2.068,0,0.0535,0.0231,2.25e-06,0.0972,0.482,98.959
4859,8th Of November,Big & Rich,2X0aeFJXJZpeK2nSWvypiI,0oBEeN6BCxEgMogzThqrPf,94,No,62,378380,48,0.259,0.7290000000000001,2,-2.665,1,0.0418,0.117,0.0,0.438,0.284,169.11
6900,Steam,Ty Herndon,2sPXJCnKyQ1SWjc2JdFnQK,1Fj0R2t4HaJa3oUe8azB8R,83,No,40,38651,30,0.6759999999999999,0.738,6,-6.693,1,0.0262,0.0497,2.7000000000000004e-06,0.0784,0.6970000000000001,101.944
1001,No Role Modelz,J. Cole,62vpWI1CHwFy7tMIcSStl8,6l3HvQ5sa6mXTsMTB19rO5,36,No,85,4644663,84,0.696,0.521,10,-8.465,0,0.332,0.302,0.0,0.0565,0.458,100.0
1543,Love Runs Out,OneRepublic,5BJSZocnCeSNeYMj3iVqM7,5Pwc4xIPtQLFEnJriah9YJ,15,Yes,83,4218858,64,0.7140000000000001,0.933,7,-3.714,1,0.0571,0.165,0.0,0.111,0.7140000000000001,120.019
743,Work,Rihanna Featuring Drake,32lmL4vQAAotg6MrJnhlQZ,5pKCCKE2ajJHZ9KAiaK11H,1,Yes,92,20858201,73,0.667,0.5379999999999999,11,-6.294,1,0.0953,0.0644,0.0,0.0928,0.527,91.296
4911,Get Drunk And Be Somebody,Toby Keith,408wKFP7qp6ALbjcex2t9k,2bA6fzP0lMAQ4kz6CF61w8,47,No,69,810097,45,0.623,0.899,2,-3.997,1,0.0577,0.24,0.0,0.344,0.6629999999999999,128.046
5966,Unusually Unusual,Lonestar,2cTDAjspaQQ7NLyEGZ6JT8,3qbnxnvUqR14MJ9g8QwZJK,66,No,60,320058,25,0.5820000000000001,0.7659999999999999,10,-6.972,1,0.0398,0.0538,0.0,0.0794,0.5479999999999999,147.338
3076,"Hey, Soul Sister",Glee Cast,4kRROniJRDFFhgzGv2pnD1,0SCbttzoZTnLFebDYmAWCm,29,Yes,77,833521,48,0.665,0.5329999999999999,2,-6.112,1,0.0279,0.589,0.0,0.225,0.629,97.035
54,Five More Minutes,Scotty McCreery,66IULVOTImQG2u0cJ3Ls04,6ZV6lGY0prbqpTD0Md8i29,54,No,68,295681,76,0.517,0.652,7,-6.153,1,0.0323,0.325,0.0,0.109,0.333,156.07
7004,No Scrubs,TLC,1KGi9sZVMeszgZOWivFpxs,0TImkz4nPqjegtVSMZnMRq,1,Yes,72,909497,81,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909
2840,What The Hell,Avril Lavigne,5zTzDqrEmseqL2G8ElgBu7,0p4nmQO2msCgU4IF37Wi3j,11,Yes,77,2470231,66,0.5710000000000001,0.932,6,-3.68,0,0.0576,0.00448,0.00939,0.117,0.8640000000000001,150.014
900,Raspberry Beret,Prince And The Revolution,5jSz894ljfWE0IcHBSM39i,5a2EaR3hamoenG9rDuVn8j,33,No,74,2011830,69,0.7609999999999999,0.67,2,-12.759,1,0.0438,0.21,0.000426,0.0685,0.91,120.752
1531,Bumpin' The Night,Florida Georgia Line,5ygp81TQpolYKghQjdYZpD,3b8QkneNDz4JHKKKlLgYZg,69,No,88,1447186,52,0.45,0.87,1,-4.184,1,0.0317,0.0722,0.000725,0.108,0.343,151.89600000000004
702,"Wat U Mean (Aye, Aye, Aye)",Dae Dae,46IdjlVO3EmaMqooXZ1Hcu,41LfjfTCcTCUdykJqNyFw8,66,No,58,259629,61,0.923,0.599,6,-4.888,1,0.238,0.07,1.23e-06,0.0951,0.667,138.024
1041,Liquor,Chris Brown,5u7o3wXWJI7AN1b9KIf3m8,7bXgB6jMjp9ATFy66eO08Z,60,No,91,5835960,64,0.6859999999999999,0.342,5,-8.555,0,0.0447,0.0212,0.0,0.111,0.429,104.995
6802,Can't Stay,Dave Hollister,2aJpRgyHYENSWWCHl1stQz,5Z1reBuaReg2pg72I2mnMm,84,No,47,143759,39,0.405,0.431,11,-7.73,1,0.0442,0.00508,0.0,0.135,0.0397,117.606
5613,Long Black Train,Josh Turner,2HqCaO7BV010qXS5FuiTED,7vCtweS8UVAXTyau2j0rDT,72,No,69,746276,60,0.472,0.7090000000000001,10,-6.471,1,0.051,0.228,2.2e-05,0.114,0.84,169.86700000000005
735,Peter Pan,Kelsea Ballerini,2wqXQjOmQ9KoBm9Ssgt4Fo,3RqBeV12Tt7A8xH3zBDDUF,35,No,71,344158,67,0.514,0.659,1,-6.142,1,0.0309,0.0284,0.0,0.266,0.463,76.483
415,Strangers,Halsey Featuring Lauren Jauregui,11EDhDAVDtGPoSar6ootYA,26VFTg2z8YR0cCuwLzESi2,100,No,87,2920676,69,0.695,0.7879999999999999,11,-4.79,1,0.0592,0.0124,2.2e-05,0.205,0.278,109.985
2221,Fastest Girl In Town,Miranda Lambert,6sXK2Fq7Ibi3SN6qYyQgIG,66lH4jAE7pqPlOlzUKbwA0,47,No,69,1286104,53,0.541,0.911,1,-3.6,0,0.0631,0.0205,0.00155,0.275,0.563,145.05700000000004
714,Into You,Ariana Grande,2meEiZKWkiN28gITzFwQo5,66CXWjxzNUsdJxJ2JdwvnR,13,Yes,86,13055286,75,0.636,0.728,9,-5.871,1,0.0999,0.0153,1.46e-06,0.154,0.384,107.986
4655,Jump To The Rhythm,Jordan Pruitt,4QFbZ1cSkL718J6A8cMJdA,1JfkqBTXs6VC3JZ7RJNu7h,54,No,37,56530,41,0.773,0.902,0,-3.216,1,0.0335,0.0453,0.0,0.0554,0.8109999999999999,107.969
5618,More & More,Joe,3Yylgs7Ifs7vLQ84e71RFA,3zTOe1BtyTkwNvYZOxXktX,48,No,67,518674,49,0.7,0.508,5,-7.32,0,0.0577,0.189,0.0,0.0938,0.464,139.974
453,Lust.,Kendrick Lamar,06FCvd7rrRcF3DdvWH5Isp,2YZyLoL8N0Wb9xBt1NhZWg,42,No,96,8354413,69,0.6509999999999999,0.562,3,-9.431,0,0.515,0.198,0.0,0.108,0.581,94.011
2194,Did It For The Girl,Greg Bates,0621F7y1cX0hJoQFIrrUaZ,2COi3lJPZHP2CjJBfofGwh,66,No,36,19793,49,0.66,0.72,5,-5.095,1,0.0237,0.0253,8.72e-06,0.33,0.68,101.986
4082,What You Got,Colby O'Donis Featuring Akon,3MldzywZOH4Uci6bq9noyJ,7fObcBw9VM3x7ntWKCYl0z,14,Yes,64,48620,54,0.7709999999999999,0.631,1,-6.795,1,0.0395,0.0308,0.0,0.168,0.28300000000000003,119.965
1297,American Oxygen,Rihanna,0bHA8LApeZHv7ZlhVUWg8X,5pKCCKE2ajJHZ9KAiaK11H,78,No,92,20858258,56,0.233,0.74,2,-6.268,1,0.151,0.047,0.0,0.267,0.503,79.005
6949,"Bills, Bills, Bills",Destiny's Child,1Oi2zpmL81Q0yScF1zxaC0,1Y8cdNmUJH7yBTd9yOvr5i,1,Yes,75,1934498,67,0.845,0.5760000000000001,11,-5.15,0,0.153,0.139,0.0,0.0764,0.461,127.641
6678,No Matter What They Say,Lil' Kim,5bH5uk3A1Y9Aky75Akkdvg,5tth2a3v0sWwV1C7bApBdX,60,No,69,354273,49,0.743,0.774,1,-7.697,1,0.325,0.0262,0.0,0.13699999999999998,0.6459999999999999,106.082
2530,Storm Warning,Hunter Hayes,71DDK14XVxkXLmG3AVi1BP,7H6dkUChT5EoOQtUVMg4cN,78,No,68,657544,52,0.483,0.843,2,-5.62,1,0.0835,0.0331,0.0,0.134,0.772,185.998
1762,Explosions,Ellie Goulding,1a0BdV0rApAOX1nGOCxeSa,0X2BH1fck6amBIoJhDVmmJ,100,No,81,4487371,48,0.299,0.514,5,-6.602,1,0.0293,0.6859999999999999,0.0,0.344,0.173,95.55
1341,Chandelier,Sia,2s1sdSqGcKxpPr5lCl7jAV,5WUlDfRSoLAfcVSX1WnrxN,8,Yes,88,5791299,72,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.5720000000000001,117.089
507,Kill A Word,Eric Church Featuring Rhiannon Giddens,0ipcmHor30Y8p6hCd8QUVq,2IvkS5MXK0vPGnwyJsrEyV,71,No,75,1334880,67,0.653,0.73,2,-8.017999999999999,1,0.0378,0.0165,1.4e-06,0.0894,0.615,85.015
2334,Dance Again,Jennifer Lopez Featuring Pitbull,4d2hD63oUGU3s7L66JD0BE,2DlGxzQSjYe5N6G9nkYghR,17,Yes,79,4236281,64,0.792,0.856,11,-5.2360000000000015,0,0.067,0.0159,2.88e-06,0.0981,0.7140000000000001,127.988
6340,Area Codes,Ludacris Featuring Nate Dogg,3lcC9CnN7Rpo1ugATzmYjY,3ipn9JLAPI5GUEo4y4jcoi,24,Yes,78,1270449,53,0.867,0.6920000000000001,9,-7.125,0,0.366,0.405,0.0,0.6709999999999999,0.637,101.027
2529,Bait A Hook,Justin Moore,6cAxSUPzHyywECgGSvoLyf,30e8DmahrEamvLbFRPdWmk,63,No,68,622083,59,0.669,0.7929999999999999,1,-6.0779999999999985,1,0.0279,0.0232,0.0,0.103,0.598,105.959
620,Shaky Shaky,Daddy Yankee,7gcMKL3lnDxsp4bIXyv6Zk,4VMYDCV2IEDYJArk749S6m,88,No,92,6318998,68,0.892,0.627,1,-4.215,1,0.343,0.0631,0.0,0.0645,0.86,87.995
2204,Turn On The Lights,Future,4U8hMes3PqpsLJBeMXD71p,1RyvyyTE3xzB2ZywiAwp0i,50,No,93,5968181,57,0.596,0.574,6,-9.373,0,0.212,0.0409,0.0,0.147,0.439,131.075
